event_id,shipment_id,event_timestamp,event_type,severity,delay_minutes,location,description
EVT-001697,SHP-0475,2026-08-23 12:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001698,SHP-0475,2026-08-23 13:35:38.424575,VEHICLE_BREAKDOWN,MEDIUM,261,R-008,Vehicle breakdown reported during transit.
EVT-001699,SHP-0475,2026-08-23 13:50:38.424575,ETA_UPDATE,MEDIUM,261,R-008,Estimated arrival time updated following operational disruption.
EVT-001700,SHP-0475,2026-08-23 17:56:38.424575,DISRUPTION_RESOLVED,INFO,261,R-008,Historical operational disruption resolved.
EVT-001701,SHP-0475,2026-08-23 20:45:00.000000,ARRIVAL,INFO,261,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001702,SHP-0476,2026-08-22 14:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001703,SHP-0476,2026-08-22 17:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001704,SHP-0476,2026-08-22 21:24:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001705,SHP-0477,2026-08-09 21:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001706,SHP-0477,2026-08-09 22:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001707,SHP-0477,2026-08-10 00:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001708,SHP-0478,2026-08-03 05:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001709,SHP-0478,2026-08-03 12:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001710,SHP-0478,2026-08-03 19:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001711,SHP-0479,2026-08-10 20:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001712,SHP-0479,2026-08-11 03:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001713,SHP-0479,2026-08-11 10:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001714,SHP-0480,2026-08-14 13:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001715,SHP-0480,2026-08-14 15:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001716,SHP-0480,2026-08-14 17:48:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001717,SHP-0481,2026-08-25 18:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001718,SHP-0481,2026-08-26 02:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001719,SHP-0481,2026-08-26 10:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001720,SHP-0482,2026-08-11 18:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001721,SHP-0482,2026-08-11 19:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001722,SHP-0482,2026-08-11 21:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001723,SHP-0483,2026-08-03 16:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001724,SHP-0483,2026-08-03 23:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001725,SHP-0483,2026-08-04 06:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001726,SHP-0484,2026-08-05 09:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001727,SHP-0484,2026-08-05 17:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001728,SHP-0484,2026-08-06 01:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001729,SHP-0485,2026-08-29 19:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001730,SHP-0485,2026-08-29 20:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001731,SHP-0485,2026-08-29 22:48:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001732,SHP-0486,2026-08-27 05:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001733,SHP-0486,2026-08-27 08:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001734,SHP-0486,2026-08-27 10:03:50.172388,WEATHER_DISRUPTION,MEDIUM,194,R-002,Severe weather conditions affecting transport operations.
EVT-001735,SHP-0486,2026-08-27 10:18:50.172388,ETA_UPDATE,MEDIUM,194,R-002,Estimated arrival time updated following operational disruption.
EVT-001736,SHP-0486,2026-08-27 13:17:50.172388,DISRUPTION_RESOLVED,INFO,194,R-002,Historical operational disruption resolved.
EVT-001737,SHP-0486,2026-08-27 15:20:00.000000,ARRIVAL,INFO,194,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001738,SHP-0487,2026-08-05 17:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001739,SHP-0487,2026-08-05 18:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001740,SHP-0487,2026-08-05 20:48:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001741,SHP-0488,2026-08-28 11:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001742,SHP-0488,2026-08-28 14:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001743,SHP-0488,2026-08-28 18:06:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001744,SHP-0489,2026-08-30 03:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001745,SHP-0489,2026-08-30 06:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001746,SHP-0489,2026-08-30 10:06:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001747,SHP-0490,2026-08-20 19:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001748,SHP-0490,2026-08-20 22:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001749,SHP-0490,2026-08-20 23:15:37.997876,VEHICLE_BREAKDOWN,LOW,117,R-008,Vehicle breakdown reported during transit.
EVT-001750,SHP-0490,2026-08-20 23:30:37.997876,ETA_UPDATE,LOW,117,R-008,Estimated arrival time updated following operational disruption.
EVT-001751,SHP-0490,2026-08-21 01:12:37.997876,DISRUPTION_RESOLVED,INFO,117,R-008,Historical operational disruption resolved.
EVT-001752,SHP-0490,2026-08-21 04:21:00.000000,ARRIVAL,INFO,117,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001753,SHP-0491,2026-08-05 06:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001754,SHP-0491,2026-08-05 14:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001755,SHP-0491,2026-08-05 16:37:13.696930,TRAFFIC_DELAY,MEDIUM,219,R-011,Traffic congestion reported along shipment route.
EVT-001756,SHP-0491,2026-08-05 16:52:13.696930,ETA_UPDATE,MEDIUM,219,R-011,Estimated arrival time updated following operational disruption.
EVT-001757,SHP-0491,2026-08-05 20:16:13.696930,DISRUPTION_RESOLVED,INFO,219,R-011,Historical operational disruption resolved.
EVT-001758,SHP-0491,2026-08-06 01:39:00.000000,ARRIVAL,INFO,219,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001759,SHP-0492,2026-08-12 03:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001760,SHP-0492,2026-08-12 06:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001761,SHP-0492,2026-08-12 10:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001762,SHP-0493,2026-08-25 20:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001763,SHP-0493,2026-08-26 03:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001764,SHP-0493,2026-08-26 10:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001765,SHP-0494,2026-08-17 18:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001766,SHP-0494,2026-08-17 20:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001767,SHP-0494,2026-08-17 21:06:05.058912,TRAFFIC_DELAY,LOW,51,R-005,Traffic congestion reported along shipment route.
EVT-001768,SHP-0494,2026-08-17 21:21:05.058912,ETA_UPDATE,LOW,51,R-005,Estimated arrival time updated following operational disruption.
EVT-001769,SHP-0494,2026-08-17 21:57:05.058912,DISRUPTION_RESOLVED,INFO,51,R-005,Historical operational disruption resolved.
EVT-001770,SHP-0494,2026-08-17 23:39:00.000000,ARRIVAL,INFO,51,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001771,SHP-0495,2026-08-02 17:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001772,SHP-0495,2026-08-03 01:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001773,SHP-0495,2026-08-03 03:00:29.830590,CUSTOMS_DELAY,MEDIUM,356,R-011,Shipment held temporarily for customs processing.
EVT-001774,SHP-0495,2026-08-03 03:15:29.830590,ETA_UPDATE,MEDIUM,356,R-011,Estimated arrival time updated following operational disruption.
EVT-001775,SHP-0495,2026-08-03 08:56:29.830590,DISRUPTION_RESOLVED,INFO,356,R-011,Historical operational disruption resolved.
EVT-001776,SHP-0495,2026-08-03 14:56:00.000000,ARRIVAL,INFO,356,BRU-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001777,SHP-0496,2026-08-02 14:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001778,SHP-0496,2026-08-02 17:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001779,SHP-0496,2026-08-02 21:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001780,SHP-0497,2026-08-25 19:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001781,SHP-0497,2026-08-26 03:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001782,SHP-0497,2026-08-26 11:00:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001783,SHP-0498,2026-08-16 22:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001784,SHP-0498,2026-08-17 00:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001785,SHP-0498,2026-08-17 01:40:31.142915,TRAFFIC_DELAY,LOW,98,R-005,Traffic congestion reported along shipment route.
EVT-001786,SHP-0498,2026-08-17 01:55:31.142915,ETA_UPDATE,LOW,98,R-005,Estimated arrival time updated following operational disruption.
EVT-001787,SHP-0498,2026-08-17 03:18:31.142915,DISRUPTION_RESOLVED,INFO,98,R-005,Historical operational disruption resolved.
EVT-001788,SHP-0498,2026-08-17 04:26:00.000000,ARRIVAL,INFO,98,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001789,SHP-0499,2026-08-23 14:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001790,SHP-0499,2026-08-23 22:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001791,SHP-0499,2026-08-24 00:07:56.555918,WEATHER_DISRUPTION,MEDIUM,175,R-010,Severe weather conditions affecting transport operations.
EVT-001792,SHP-0499,2026-08-24 00:22:56.555918,ETA_UPDATE,MEDIUM,175,R-010,Estimated arrival time updated following operational disruption.
EVT-001793,SHP-0499,2026-08-24 03:02:56.555918,DISRUPTION_RESOLVED,INFO,175,R-010,Historical operational disruption resolved.
EVT-001794,SHP-0499,2026-08-24 08:55:00.000000,ARRIVAL,INFO,175,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001795,SHP-0500,2026-08-09 10:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001796,SHP-0500,2026-08-09 12:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001797,SHP-0500,2026-08-09 14:48:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001798,SHP-0501,2026-08-12 22:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001799,SHP-0501,2026-08-13 05:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001800,SHP-0501,2026-08-13 12:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001801,SHP-0502,2026-08-14 00:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001802,SHP-0502,2026-08-14 07:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001803,SHP-0502,2026-08-14 14:54:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001804,SHP-0503,2026-08-15 21:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001805,SHP-0503,2026-08-16 00:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001806,SHP-0503,2026-08-16 04:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001807,SHP-0504,2026-08-20 10:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001808,SHP-0504,2026-08-20 17:27:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001809,SHP-0504,2026-08-21 00:54:00.000000,ARRIVAL,INFO,0,MAD-01,Shipment arrived at destination distribution centre.
EVT-001810,SHP-0505,2026-08-22 14:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001811,SHP-0505,2026-08-22 17:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001812,SHP-0505,2026-08-22 21:24:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001813,SHP-0506,2026-08-20 17:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001814,SHP-0506,2026-08-20 20:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001815,SHP-0506,2026-08-21 00:24:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001816,SHP-0507,2026-08-19 10:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001817,SHP-0507,2026-08-19 13:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001818,SHP-0507,2026-08-19 17:06:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001819,SHP-0508,2026-08-17 16:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001820,SHP-0508,2026-08-17 18:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001821,SHP-0508,2026-08-17 20:48:00.000000,ARRIVAL,INFO,0,BRU-01,Shipment arrived at destination distribution centre.
EVT-001822,SHP-0509,2026-08-30 14:00:00.000000,DEPARTURE,INFO,0,PAR-01,Shipment departed origin distribution centre.
EVT-001823,SHP-0509,2026-08-30 22:00:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001824,SHP-0509,2026-08-31 06:00:00.000000,ARRIVAL,INFO,0,MIL-01,Shipment arrived at destination distribution centre.
EVT-001825,SHP-0510,2026-08-30 15:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001826,SHP-0510,2026-08-30 18:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001827,SHP-0510,2026-08-30 22:06:00.000000,ARRIVAL,INFO,0,PAR-01,Shipment arrived at destination distribution centre.
EVT-001828,SHP-0511,2026-08-23 09:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001829,SHP-0511,2026-08-23 12:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001830,SHP-0511,2026-08-23 14:23:10.976557,WEATHER_DISRUPTION,MEDIUM,266,R-009,Severe weather conditions affecting transport operations.
EVT-001831,SHP-0511,2026-08-23 14:38:10.976557,ETA_UPDATE,MEDIUM,266,R-009,Estimated arrival time updated following operational disruption.
EVT-001832,SHP-0511,2026-08-23 18:49:10.976557,DISRUPTION_RESOLVED,INFO,266,R-009,Historical operational disruption resolved.
EVT-001833,SHP-0511,2026-08-23 20:50:00.000000,ARRIVAL,INFO,266,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001834,SHP-0512,2026-08-14 14:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001835,SHP-0512,2026-08-14 17:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001836,SHP-0512,2026-08-14 19:32:09.280206,TRAFFIC_DELAY,MEDIUM,135,R-007,Traffic congestion reported along shipment route.
EVT-001837,SHP-0512,2026-08-14 19:47:09.280206,ETA_UPDATE,MEDIUM,135,R-007,Estimated arrival time updated following operational disruption.
EVT-001838,SHP-0512,2026-08-14 21:47:09.280206,DISRUPTION_RESOLVED,INFO,135,R-007,Historical operational disruption resolved.
EVT-001839,SHP-0512,2026-08-14 23:21:00.000000,ARRIVAL,INFO,135,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001840,SHP-0513,2026-08-06 04:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001841,SHP-0513,2026-08-06 07:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001842,SHP-0513,2026-08-06 08:07:40.348195,TRAFFIC_DELAY,LOW,75,R-009,Traffic congestion reported along shipment route.
EVT-001843,SHP-0513,2026-08-06 08:22:40.348195,ETA_UPDATE,LOW,75,R-009,Estimated arrival time updated following operational disruption.
EVT-001844,SHP-0513,2026-08-06 09:22:40.348195,DISRUPTION_RESOLVED,INFO,75,R-009,Historical operational disruption resolved.
EVT-001845,SHP-0513,2026-08-06 12:39:00.000000,ARRIVAL,INFO,75,FRA-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001846,SHP-0514,2026-08-22 10:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001847,SHP-0514,2026-08-22 11:54:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001848,SHP-0514,2026-08-22 12:37:50.705212,WEATHER_DISRUPTION,MEDIUM,260,R-004,Severe weather conditions affecting transport operations.
EVT-001849,SHP-0514,2026-08-22 12:52:50.705212,ETA_UPDATE,MEDIUM,260,R-004,Estimated arrival time updated following operational disruption.
EVT-001850,SHP-0514,2026-08-22 16:57:50.705212,DISRUPTION_RESOLVED,INFO,260,R-004,Historical operational disruption resolved.
EVT-001851,SHP-0514,2026-08-22 18:08:00.000000,ARRIVAL,INFO,260,MAD-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001852,SHP-0515,2026-08-12 19:00:00.000000,DEPARTURE,INFO,0,MIL-01,Shipment departed origin distribution centre.
EVT-001853,SHP-0515,2026-08-12 22:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001854,SHP-0515,2026-08-13 02:24:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001855,SHP-0516,2026-08-05 11:00:00.000000,DEPARTURE,INFO,0,MAD-01,Shipment departed origin distribution centre.
EVT-001856,SHP-0516,2026-08-05 14:33:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001857,SHP-0516,2026-08-05 18:06:00.000000,ARRIVAL,INFO,0,FRA-01,Shipment arrived at destination distribution centre.
EVT-001858,SHP-0517,2026-08-22 18:00:00.000000,DEPARTURE,INFO,0,FRA-01,Shipment departed origin distribution centre.
EVT-001859,SHP-0517,2026-08-22 21:42:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001860,SHP-0517,2026-08-22 23:12:55.333115,VEHICLE_BREAKDOWN,MEDIUM,155,R-008,Vehicle breakdown reported during transit.
EVT-001861,SHP-0517,2026-08-22 23:27:55.333115,ETA_UPDATE,MEDIUM,155,R-008,Estimated arrival time updated following operational disruption.
EVT-001862,SHP-0517,2026-08-23 01:47:55.333115,DISRUPTION_RESOLVED,INFO,155,R-008,Historical operational disruption resolved.
EVT-001863,SHP-0517,2026-08-23 03:59:00.000000,ARRIVAL,INFO,155,MIL-01,Shipment arrived at destination distribution centre after historical disruption.
EVT-001864,SHP-0518,2026-08-06 16:00:00.000000,DEPARTURE,INFO,0,BRU-01,Shipment departed origin distribution centre.
EVT-001865,SHP-0518,2026-08-06 18:24:00.000000,IN_TRANSIT,INFO,0,EN_ROUTE,Shipment confirmed in transit.
EVT-001866,SHP-0518,2026-08-06 18:56:42.418249,CUSTOMS_DELAY,HIGH,717,R-005,Shipment held temporarily for customs processing.
